-1133.0	100.0	193.0	
-978.0	69.0	157.0	
-1002.0	82.0	104.0	
-1123.0	83.0	201.0	
-1080.0	111.0	144.0	
-991.0	72.0	111.0	
-1121.0	94.0	178.0	
-1095.0	98.0	157.0	
-1040.0	74.0	125.0	
-1008.0	82.0	118.0	
-1126.0	108.0	183.0	
-1015.0	99.0	118.0	
-997.0	71.0	162.0	
-1090.0	79.0	171.0	
-1078.0	104.0	146.0	
-1092.0	103.0	152.0	
-1022.0	73.0	126.0	
-1103.0	82.0	160.0	
-1069.0	86.0	139.0	
-1129.0	107.0	185.0	
-1065.0	75.0	165.0	
-1071.0	100.0	146.0	
-1123.0	88.0	189.0	
-1127.0	89.0	193.0	
-1094.0	81.0	159.0	
-1064.0	85.0	143.0	
-1117.0	87.0	172.0	
-1118.0	92.0	185.0	
-1057.0	92.0	122.0	
-1008.0	83.0	108.0	
-1004.0	79.0	110.0	
-1061.0	80.0	130.0	
-1061.0	85.0	128.0	
-1115.0	84.0	167.0	
-1105.0	92.0	161.0	
-1117.0	86.0	176.0	
-1035.0	81.0	121.0	
-1050.0	80.0	122.0	
-995.0	79.0	105.0	
-1031.0	76.0	122.0	
-1133.0	93.0	196.0	
-1068.0	90.0	138.0	
-1067.0	88.0	134.0	
-1089.0	104.0	151.0	
-1131.0	93.0	194.0	
-1111.0	80.0	163.0	
-1046.0	82.0	121.0	
-1087.0	78.0	166.0	
-1078.0	76.0	172.0	
-1063.0	87.0	137.0	
-1001.0	72.0	155.0	
-991.0	71.0	153.0	
-1080.0	84.0	149.0	
-1074.0	89.0	148.0	
-1086.0	77.0	164.0	
-1132.0	94.0	190.0	
-1067.0	93.0	127.0	
-1104.0	91.0	162.0	
-1076.0	99.0	147.0	
-1084.0	90.0	148.0	
-1070.0	89.0	146.0	
-1060.0	77.0	160.0	
-994.0	72.0	147.0	
-1084.0	82.0	154.0	
-1066.0	82.0	146.0	
-1033.0	76.0	124.0	
-1053.0	81.0	122.0	
-995.0	76.0	108.0	
-1052.0	76.0	163.0	
-1058.0	79.0	127.0	
